"Burst Analysis Averaged Over Each Well"
"file= exampleRecording_1012016_plate1_DIV4"
" "
"recording time (s): [0.01 ,50]"
" "
"treatment","well","nAE","nAB","duration","mean_dur","mean_freq","nbursts","bursts_per_sec","bursts_per_min","sd_dur","mean_freq_in_burst","sd_freq_in_burst","mean_ISIs","sd_ISIs","mean_spikes_in_burst","sd_spikes_in_burst","total_spikes_in_burst","per_spikes_in_burst","mean_IBIs","sd_IBIs","cv_IBIs","file"
"exampleRecording_1012016_plate1_DIV4","B3","B3_43",609,12.168,5,0.1,6,1,0.622,0.446,73.4,64.084,60.263,39.737,48.77,0.00859801104972376,0.0060701250558605,3.417,2.627,0.769,"ps"
"exampleRecording_1012016_plate1_DIV4","B3","B3_44",9,0.18,2,0.04,2.4,1,0.146,0,4,0,88.889,11.111,9.079,0.0486666666666657,0.0201208932869953,-0.146,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_11",86,1.718,3,0.06,3.6,1,0.114,0.077,9,2.646,31.395,68.605,12.395,0.0141899999999999,0.0122354822580458,4.063,3.628,0.893,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_13",103,2.058,2,0.04,2.4,1,0.105,0,9,0,17.476,82.524,9.883,0.0131700000000001,0.00669862473447555,-0.105,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_21",22,0.44,2,0.04,2.4,1,0.014,0.002,4,1.414,36.364,63.636,11.988,0.00454666666666744,0.00159472463662766,3.885,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_23",107,2.138,3,0.06,3.6,1,0.081,0.111,5.333,3.215,14.953,85.047,5.421,0.0186953846153847,0.0127355621622973,1.976,2.215,1.121,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_31",17,0.34,2,0.04,2.4,1,0.244,0,9,0,105.882,-5.882,17.083,0.0305399999999998,0.0373921460559121,-0.244,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_32",5,0.1,2,0.04,2.4,1,0.018,0,3,0,120,-20,9.553,0.00924000000000014,0.00207846096908396,-0.018,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_34",104,2.078,4,0.08,4.8,1,0.054,0.068,6,2.944,23.077,76.923,9.1,0.010716,0.020053393570271,2.705,2.657,0.982,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_41",11,0.22,2,0.04,2.4,1,0.021,0,4,0,72.727,27.273,12.858,0.00698666666666744,0.00182755209684066,-0.021,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_42",19,0.38,2,0.04,2.4,1,0.019,0,7,0,73.684,26.316,25.5,0.00313333333333314,0.000915853633932733,-0.019,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B5","B5_44",47,0.939,2,0.04,2.4,1,0.357,0.167,14,5.657,59.574,40.426,18.238,0.0274584615384615,0.0466122774978705,0.107,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_12",22,0.44,4,0.08,4.8,1,0.154,0.142,4.25,0.957,77.273,22.727,10.783,0.0473846153846148,0.0708679552190055,7.106,5.591,0.787,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_13",123,2.458,9,0.18,10.8,1,0.136,0.16,4.889,1.965,35.772,64.228,8.232,0.0350582857142856,0.0552717081913215,3.471,2.892,0.833,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_21",17,0.34,2,0.04,2.4,1,0.094,0.075,5,1.414,58.824,41.176,15.982,0.02338,0.0158253756443794,4.765,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_22",772,15.425,20,0.4,24,1,0.347,0.383,25.65,33.254,66.451,33.549,20.401,0.014085354969574,0.0111057268116042,1.616,1.558,0.965,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_24",435,8.692,14,0.28,16.8,1,0.387,0.589,23.857,35.023,76.782,23.218,25.892,0.0169405,0.0120825175291932,2.355,2.01,0.854,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_32",587,11.729,24,0.48,28.8,1,0.304,0.299,15.917,9.974,65.077,34.923,12.79,0.0204087150837988,0.0230435426592427,1.672,1.56,0.933,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_33",9,0.18,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_34",48,0.959,6,0.12,7.2,1,0.137,0.114,5.833,1.722,72.917,27.083,13.929,0.0283475862068964,0.0345791962286952,5.062,3.997,0.789,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_41",4,0.08,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_42",202,4.036,13,0.26,15.6,1,0.388,0.562,10.308,5.298,66.337,33.663,13.422,0.0417395041322314,0.0845104740042246,2.862,2.696,0.942,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_43",356,7.113,9,0.18,10.8,1,0.862,1.366,32.444,49.125,82.022,17.978,27.256,0.0274057950530036,0.015132662538963,3.12,3.174,1.017,"ps"
"exampleRecording_1012016_plate1_DIV4","B6","B6_44",319,6.374,18,0.36,21.6,1,0.171,0.135,11.556,8.952,65.204,34.796,17.133,0.0162067368421054,0.0153088192199536,2.01,2.571,1.279,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_11",152,3.037,6,0.12,7.2,1,0.441,0.767,6.5,5.431,25.658,74.342,6.835,0.080179393939394,0.136586724143019,4.529,4.917,1.086,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_12",12,0.24,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_13",284,5.675,9,0.18,10.8,1,0.738,0.874,13.556,9.435,42.958,57.042,8.576,0.0587985840707964,0.0590750776383511,4.817,3.226,0.67,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_14",623,12.448,25,0.5,30,1,0.099,0.097,9.04,6.093,36.276,63.724,10.701,0.0123363184079602,0.0109068266869016,1.476,1.822,1.235,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_21",36,0.719,2,0.04,2.4,1,4.06,0,10,0,55.556,44.444,5.452,0.451137777777778,0.64251232161731,-4.06,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_22",172,3.437,8,0.16,9.6,1,0.439,0.377,8.625,4.138,40.116,59.884,8.41,0.0575331147540983,0.0464092109945497,5.223,3.582,0.686,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_23",103,2.058,7,0.14,8.4,1,0.443,0.259,8.429,2.573,57.282,42.718,11.699,0.0596953846153848,0.0579657625270242,5.924,5.815,0.982,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_24",558,11.149,11,0.22,13.2,1,0.191,0.122,10.909,3.727,21.505,78.495,10.098,0.0192983486238532,0.0196529703962492,3.77,3.777,1.002,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_32",113,2.258,7,0.14,8.4,1,0.283,0.35,6.714,4.424,41.593,58.407,9.403,0.0495900000000001,0.0695708425515558,5.469,3.108,0.568,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_34",228,4.556,15,0.3,18,1,0.218,0.244,7.533,4.19,49.561,50.439,9.709,0.033305306122449,0.0372436964902231,2.47,2.528,1.023,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_41",80,1.598,3,0.06,3.6,1,0.342,0.3,4.667,1.528,17.5,82.5,5.919,0.0931999999999997,0.0670252107792283,15.808,18.435,1.166,"ps"
"exampleRecording_1012016_plate1_DIV4","B7","B7_43",20,0.4,2,0.04,2.4,1,0.386,0,4,0,40,60,7.514,0.128693333333333,0.0311733493013939,-0.386,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_11",335,6.694,3,0.06,3.6,1,1.519,0.817,102.667,33.171,91.94,8.06,84.277,0.0149429508196721,0.0108983370508785,8.773,12.343,1.407,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_12",458,9.151,4,0.08,4.8,1,1.096,0.271,102.25,52.791,89.301,10.699,92.198,0.0108205432098765,0.00936912079421909,5.804,9.93,1.711,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_13",134,2.677,2,0.04,2.4,1,1.983,0.37,65.5,10.607,97.761,2.239,58.139,0.0307454263565891,0.0222780945875003,17.662,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_14",461,9.211,4,0.08,4.8,1,0.919,0.382,102,77.67,88.503,11.497,106.019,0.00909980198019802,0.0083862283397927,6.131,10.527,1.717,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_22",262,5.235,4,0.08,4.8,1,1.112,0.684,61.5,32.767,93.893,6.107,57.891,0.0183838016528926,0.0162292416410211,5.79,9.951,1.719,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_23",1,0.02,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_24",97,1.938,2,0.04,2.4,1,1.618,0.292,43.5,4.95,89.691,10.309,45.459,0.0380602352941176,0.033423926202664,18.517,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_31",257,5.135,4,0.08,4.8,1,1.028,0.682,60,38.358,93.385,6.615,56.354,0.0174159322033898,0.0138475568003915,5.89,10.03,1.703,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_32",2,0.04,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_33",340,6.793,4,0.08,4.8,1,0.98,0.378,83.75,68.98,98.529,1.471,86.629,0.0118378247734139,0.0117624427521019,5.899,10.159,1.722,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_34",4,0.08,2,0.04,2.4,1,0.027,0,3,0,150,-50,11.728,0.0133599999999987,0.000277128129212836,-0.027,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_41",9,0.18,2,0.04,2.4,1,0.03,0.007,4.5,0.707,100,0,18.045,0.00868571428571384,0.00572113874778717,19.87,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_43",255,5.095,2,0.04,2.4,1,2.202,0.098,112,4.243,87.843,12.157,85.318,0.0198418018018018,0.0116459341902726,17.633,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C2","C2_44",43,0.859,3,0.06,3.6,1,0.206,0.137,12.667,9.292,88.372,11.628,33.546,0.0176845714285715,0.0258567415652038,9.791,13.786,1.408,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_11",319,6.374,10,0.2,12,1,0.711,0.583,25.1,10.44,78.683,21.317,20.921,0.029482489626556,0.0316300051708701,2.536,5.123,2.02,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_12",506,10.11,8,0.16,9.6,1,0.813,0.367,46.625,25.757,73.715,26.285,27.206,0.0178093150684931,0.0102902581062001,3.316,4.391,1.324,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_13",91,1.818,6,0.12,7.2,1,0.219,0.142,13.333,9.647,87.912,12.088,26.522,0.0177967567567568,0.0156067126502747,5.613,4.318,0.769,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_14",945,18.882,11,0.22,13.2,1,0.655,0.395,69.818,38.4,81.27,18.73,43.059,0.00951450462351388,0.00839741680008382,2.226,4.051,1.82,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_21",884,17.663,10,0.2,12,1,0.429,0.237,65.7,57.752,74.321,25.679,62.369,0.00663629057187015,0.0059024479228538,2.81,4.158,1.479,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_23",26,0.519,2,0.04,2.4,1,1.099,0.001,7.5,2.121,57.692,42.308,9.008,0.169126153846153,0.13253285765792,23.166,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_24",916,18.302,10,0.2,12,1,0.622,0.502,71,46.442,77.511,22.489,50.306,0.00887954285714287,0.00788370985321382,2.578,4.181,1.622,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_31",3,0.06,0,0,0,0,0,NA,0,NA,0,100,0,NA,NA,NA,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_32",434,8.672,8,0.16,9.6,1,0.608,0.343,44.75,30.217,82.488,17.512,41.11,0.0138989714285714,0.0126657485499894,3.541,4.156,1.174,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_33",371,7.413,10,0.2,12,1,0.726,0.684,27.5,18.585,74.124,25.876,15.613,0.0274022641509434,0.022130156054023,2.446,4.825,1.973,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_34",39,0.779,3,0.06,3.6,1,0.144,0.079,7.667,6.429,58.974,41.026,19.45,0.021668,0.0227351213578875,12.061,6.701,0.556,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_41",647,12.928,12,0.24,14.4,1,0.69,0.317,46.083,23.446,85.471,14.529,27.553,0.0152978927911275,0.0135913514710902,2.034,3.754,1.846,"ps"
"exampleRecording_1012016_plate1_DIV4","C3","C3_42",235,4.695,7,0.14,8.4,1,0.598,0.505,27.857,23.405,82.979,17.021,29.623,0.0222651063829787,0.0194220409411619,4.214,4.587,1.089,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_11",10,0.2,2,0.04,2.4,1,1.373,0,6,0,120,-20,11.58,0.274688,0.23315573340104,-1.373,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_12",369,7.373,14,0.28,16.8,1,0.307,0.465,15.286,20.401,57.995,42.005,16.609,0.0215171999999999,0.0193515615606126,2.902,1.477,0.509,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_13",81,1.618,2,0.04,2.4,1,3.339,0,59,0,145.679,-45.679,83.349,0.0575765517241379,0.0379853672765774,-3.339,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_21",399,7.972,12,0.24,14.4,1,0.69,1.489,22.333,39.587,67.168,32.832,16.296,0.032360625,0.0227742131350695,3.486,2.989,0.857,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_22",239,4.775,2,0.04,2.4,1,3.343,4.279,106,131.522,88.703,11.297,106.497,0.0318396190476191,0.0165920905768573,4.038,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_31",277,5.535,4,0.08,4.8,1,1.78,3.282,56.5,101,81.588,18.412,51.754,0.0320684684684685,0.0219388638897967,10.325,11.061,1.071,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_41",269,5.375,10,0.2,12,1,0.614,0.935,16.4,19.918,60.967,39.033,14.56,0.0398981818181819,0.0396851085397264,4.104,5.752,1.402,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_42",223,4.456,7,0.14,8.4,1,0.793,1.208,18.571,23.064,58.296,41.704,17.206,0.0451349593495935,0.0320766383089509,6.261,3.577,0.571,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_43",13,0.26,2,0.04,2.4,1,0.266,0,3,0,46.154,53.846,5.982,0.132919999999999,0.0878034289383571,-0.266,NA,NA,"ps"
"exampleRecording_1012016_plate1_DIV4","C6","C6_44",201,4.016,11,0.22,13.2,1,0.518,0.661,13.909,15.719,76.119,23.881,14.744,0.0401278873239437,0.031616136014666,3.15,3.266,1.037,"ps"
"exampleRecording_1012016_plate1_DIV4","C7","C7_11",422,8.432,25,0.5,30,1,0.141,0.111,8.8,4.153,52.133,47.867,10.263,0.0180332307692308,0.013643021528076,1.483,2.255,1.521,"ps"
"exampleRecording_1012016_plate1_DIV4","C7","C7_12",476,9.511,8,0.16,9.6,1,1.07,1.05,41.5,36.94,69.748,30.252,30.004,0.0264108641975309,0.0218477288288373,5.535,4.774,0.863,"ps"
