"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","3.33201327064669","2.29034177485926","1.96161745454477"
"B3","treatX","4.07238208497164","2.8865620445711","2.85698191786584"
"B4","untreated","1.48516923098085","1.42186563522625",NA
"B5","untreated","0.790256875233462",NA,"0"
"B6","treatY","1.0231110804187","1.34515267076941","1.54648117027821"
"B7","treatY","0.721060008759246","0.994236263232456","0.791694781327139"
"C2","treatX","2.93146853163018","2.46507131267568","1.84688267352209"
"C3","treatX","3.08560497857913","1.90424394669881","1.79027583712049"
"C6","treatY","0.827681986794667","0.810783651703788","0.842774969982312"
"C7","treatY","0.792961461098759","0.746420027292179","0.845804123532521"
"D2","treatX","3.06852518665156","2.76439202699018","2.73905792650091"
"D3","treatX","3.68067679246731","2.66801637991763","3.07645169843285"
"D5","untreated",NA,"1.88239283301275",NA
"D6","treatY","0.408248290463863","0.873762861685903","1.04118205781668"
"D7","treatY","1.10533894962061","0.840296115054455","0.679406485190926"
"E2","treatX","3.0377435798585","2.10844972757232","2.48483203535016"
"E3","treatX","3.46390723746933","2.60971861112187","2.18405523882211"
"E4","untreated",NA,"1.52413533052256","2.21671829841122"
"E5","untreated","1.28753178416616",NA,"1.15879378247513"
"E6","treatY","0.688894963827172","1.33143804689789","0.836820163465408"
"E7","treatY","0.704813632933762","0.70491947193139","0.755745172935301"
