"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","93.6421384793233","60.6903780690157","58.3936061583253"
"B3","treatX","87.2168856122738","48.7600351775331","62.2826567942716"
"B4","untreated","74.972164369139","64.3397857994785","0"
"B5","untreated","20.9936489881042","0","84.375"
"B6","treatY","23.3455565570209","26.3257820917356","29.3544379441797"
"B7","treatY","14.3295775927974","16.0827744259532","17.5863163513317"
"C2","treatX","80.0551605104574","82.9575046108227","46.6407328618758"
"C3","treatX","87.236983090771","68.4817763809717","63.4795156706018"
"C6","treatY","14.9281306306653","20.3766276170477","24.9181042565311"
"C7","treatY","14.3664557095068","14.367412313713","16.6973011803032"
"D2","treatX","99.5182314612976","84.7440948980748","77.6885739951536"
"D3","treatX","100.003761338008","51.6206463176317","75.6271445064999"
"D6","treatY","9.83748379574274","13.561222909841","14.4781864839735"
"D7","treatY","17.4189267861531","16.1987462183392","16.5621785364456"
"E2","treatX","80.3510373856736","54.8918700584696","59.7731340460581"
"E3","treatX","102.030145176365","52.3680464354031","55.6950759031558"
"E4","untreated","0","84.0323177863087","76.3814268167242"
"E5","untreated","67.235399831139","0","67.754866994241"
"E6","treatY","20.8240617241259","39.3608310406421","28.713516129388"
"E7","treatY","12.8554284579751","18.303011864173","17.9573399649975"
