"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","61.4043038747514","60.8980160136928","57.5415006735108"
"B3","treatX","69.1933875392066","54.7903973021719","75.609485264873"
"B4","untreated","63.0931733545726","47.0730383434915","0"
"B5","untreated","19.5650090115224","0","61.9047619047619"
"B6","treatY","19.6034435535078","21.6812931180875","27.4653984562447"
"B7","treatY","10.6033289690847","14.1750102621436","12.4844295580611"
"C2","treatX","49.4081676948916","88.8956487111507","39.3256827191084"
"C3","treatX","70.046929631183","61.4381327439565","54.0578685339065"
"C6","treatY","11.5573184121685","14.8302664678139","18.8322860710628"
"C7","treatY","12.3509211032002","11.5183596298804","15.190578219026"
"D2","treatX","77.6330419745435","81.7455094303606","69.8401873262868"
"D3","treatX","82.9739531298157","52.1165498844046","96.9381602518763"
"D6","treatY","6.29012995490257","10.8411091913902","11.748977490046"
"D7","treatY","17.3786717057356","14.2482782383456","14.3142194108697"
"E2","treatX","52.7315779223186","50.2574799948341","50.6362469665613"
"E3","treatX","70.3631051370669","55.0954533007838","57.6958137667883"
"E4","untreated","0","81.4037630655236","62.30158784474"
"E5","untreated","48.1534083464453","0","51.8975174080976"
"E6","treatY","18.2912946169519","36.9254315361935","23.7129435207151"
"E7","treatY","11.260076448384","14.9907879334844","15.3870907846623"
