"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","3.01904761904762","8.47406082289803","12.4858299595142"
"B3","treatX","4.13854166666667","6.91527777777778","7.07954545454545"
"B4","untreated","2.61538461538462","2.38608058608059","0"
"B5","untreated","0.7","0","2.7"
"B6","treatY","1.04166666666667","1.03937728937729","1.42204301075269"
"B7","treatY","0.455607476635514","0.496840442338073","0.487373737373737"
"C2","treatX","2.42271662763466","14.5128205128205","6.22670807453416"
"C3","treatX","4.69708994708995","6.30461538461538","6.17948717948718"
"C6","treatY","0.529411764705882","0.837527964205817","1.58279569892473"
"C7","treatY","0.372507122507122","0.306456595613222","0.546398046398046"
"D2","treatX","4.61967213114754","14.2785714285714","13.95670995671"
"D3","treatX","5.93145161290323","7.27741935483871","8.48282828282828"
"D6","treatY","0.319318181818182","0.40739357729649","0.525477707006369"
"D7","treatY","0.706293706293706","0.679417122040073","0.602921646746348"
"E2","treatX","2.5375","9.8781512605042","10.88"
"E3","treatX","3.49","12.8285714285714","9.93333333333333"
"E4","untreated","0","3.46428571428571","3.3979797979798"
"E5","untreated","2.57911392405063","0","2.52325581395349"
"E6","treatY","0.909171075837742","2.18901098901099","1.03277591973244"
"E7","treatY","0.418238993710692","0.516071428571429","0.576007326007326"
