"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","42.2666666666667","110.162790697674","162.315789473684"
"B3","treatX","66.2166666666667","110.644444444444","113.272727272727"
"B4","untreated","34","31.0190476190476","0"
"B5","untreated","7","0","27"
"B6","treatY","11.4583333333333","12.4725274725275","17.0645161290323"
"B7","treatY","5.46728971962617","5.96208530805687","5.84848484848485"
"C2","treatX","33.9180327868852","188.666666666667","87.1739130434783"
"C3","treatX","56.3650793650794","81.96","80.3333333333333"
"C6","treatY","4.23529411764706","10.0503355704698","15.8279569892473"
"C7","treatY","4.47008547008547","3.98393574297189","7.1031746031746"
"D2","treatX","69.2950819672131","199.9","195.393939393939"
"D3","treatX","94.9032258064516","109.161290322581","127.242424242424"
"D6","treatY","3.5125","5.29611650485437","6.30573248407643"
"D7","treatY","9.18181818181818","8.15300546448087","7.23505976095618"
"E2","treatX","40.6","138.294117647059","163.2"
"E3","treatX","52.35","192.428571428571","149"
"E4","untreated","0","48.5","50.969696969697"
"E5","untreated","30.9493670886076","0","30.2790697674419"
"E6","treatY","12.7283950617284","28.4571428571429","13.4260869565217"
"E7","treatY","5.85534591194969","7.225","8.06410256410256"
