"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","1.72344110854503","1.9326715580492","1.99603698811096"
"B3","treatX","2.21798091411351","2.18450704225352","2.47857661583152"
"B4","untreated","1.61496149614962","1.29433681073025","0"
"B5","untreated","0.402520385470719","0","1.83870967741935"
"B6","treatY","0.444907890163365","0.559917355371901","0.696517412935323"
"B7","treatY","0.276402223345124","0.337313432835821","0.308734939759036"
"C2","treatX","1.38951090159104","2.37526205450734","1.42614840989399"
"C3","treatX","1.6758530183727","1.98104265402844","1.80422622747048"
"C6","treatY","0.194373401534527","0.375852488002021","0.407325194228635"
"C7","treatY","0.321043165467626","0.25790987535954","0.406444318824194"
"D2","treatX","2.33169533169533","2.72752230610844","2.47704667176741"
"D3","treatX","2.65508580996233","1.77640891218873","3.09074074074074"
"D6","treatY","0.17519566526189","0.275370581527936","0.261246612466125"
"D7","treatY","0.445658773527626","0.358335542009011","0.320723071188968"
"E2","treatX","1.6901489117984","1.63890784982935","1.88707165109034"
"E3","treatX","2.11411245865491","2.12973408541499","2.18922749822821"
"E4","untreated","0","2.37381703470032","2.01450892857143"
"E5","untreated","1.20257663260773","0","1.30825022665458"
"E6","treatY","0.537602820211516","0.998944033790919","0.673149648838466"
"E7","treatY","0.310736677115987","0.394981412639405","0.427710843373494"
