"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","2.63070539419087","1.91859052247874","2.00520156046814"
"B3","treatX","2.78611500701262","2.12324093816631","2.4100580270793"
"B4","untreated","2.04398826979472","1.73152578415736","0"
"B5","untreated","0.440779610194903","0","3.17647058823529"
"B6","treatY","0.499636627906977","0.649313501144165","0.720381298229687"
"B7","treatY","0.342907385697538","0.379144062688366","0.399585921325052"
"C2","treatX","2.25873362445415","2.40339702760085","1.51549508692366"
"C3","treatX","2.06934731934732","2.09081632653061","1.89515072083879"
"C6","treatY","0.244897959183673","0.45091839807287","0.458138811079988"
"C7","treatY","0.341830065359477","0.294624294624295","0.417638824078395"
"D2","treatX","2.96631578947368","2.80364656381487","2.55568767340468"
"D3","treatX","3.20304844855743","1.84063094914332","2.72485399091499"
"D6","treatY","0.239965841161401","0.330405814657783","0.306027820710974"
"D7","treatY","0.47669616519174","0.392941796154859","0.366868686868687"
"E2","treatX","2.57777777777778","1.71106259097525","1.9290780141844"
"E3","treatX","3.06439024390244","2.10798122065728","2.29583975346687"
"E4","untreated","0","2.56105610561056","2.47717231222386"
"E5","untreated","1.66213460231135","0","1.70866141732283"
"E6","treatY","0.570874861572536","1.04512067156348","0.712505768343332"
"E7","treatY","0.356841701801457","0.445104510451045","0.485589294904786"
