"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","16.0892857142857","13.8288461538462","10.1942307692308"
"B3","treatX","21.015625","11.8109375","12.990625"
"B4","untreated","7.11538461538461","8.04807692307692","0"
"B5","untreated","4.235","0","1.3"
"B6","treatY","8.46363636363636","4.31666666666667","5.6875"
"B7","treatY","3.4125","4.07291666666667","4.08125"
"C2","treatX","11.2","4.86923076923077","4.74464285714286"
"C3","treatX","19.3041666666667","7.70576923076923","10.4134615384615"
"C6","treatY","0.6","7.98541666666667","4.75"
"C7","treatY","3.65416666666667","2.67884615384615","3.11923076923077"
"D2","treatX","21.7166666666667","11.4642857142857","16.9035714285714"
"D3","treatX","26.575","14.6016666666667","12.1916666666667"
"D6","treatY","2.01363636363636","2.96346153846154","2.99791666666667"
"D7","treatY","4.85384615384615","4.63125","5.98541666666667"
"E2","treatX","12.35","5.73571428571429","6.17333333333333"
"E3","treatX","19.7433333333333","6.77833333333333","7.49833333333333"
"E4","untreated","0","3.88035714285714","8.32166666666667"
"E5","untreated","12.075","0","3.3625"
"E6","treatY","5.70357142857143","4.26923076923077","5.60384615384615"
"E7","treatY","4.93928571428571","5.5875","5.73928571428571"
