"well","treatment","DIV1","DIV3","DIV4"
"B2","treatX","3.55357142857143","26.4970414201183","33.2087912087912"
"B3","treatX","4.6","20.7723214285714","17.7760416666667"
"B4","untreated","3.13675213675214","2.90468227424749","0"
"B5","untreated","0.969642857142857","0","2.85"
"B6","treatY","2.28163992869875","2.00740740740741","2.59259259259259"
"B7","treatY","0.844135802469136","0.848348348348348","0.742753623188406"
"C2","treatX","2.76112412177986","21.7884615384615","20.5918367346939"
"C3","treatX","5.32083333333333","11.4835164835165","12.4059829059829"
"C6","treatY","0.730769230769231","2.5050505050505","4.19428571428571"
"C7","treatY","0.676136363636364","0.526075619295958","1.06360946745562"
"D2","treatX","5.27222222222222","28.3857142857143","33.0357142857143"
"D3","treatX","6.60729166666667","19.6434782608696","27.8166666666667"
"D6","treatY","0.464114832535885","0.864042933810376","1.31693989071038"
"D7","treatY","1.34432234432234","1.23809523809524","1.29204204204204"
"E2","treatX","3.07395833333333","19.0555555555556","32.3066666666667"
"E3","treatX","4.26111111111111","19.5777777777778","15.8410256410256"
"E4","untreated","0","4.88636363636364","4.45679012345679"
"E5","untreated","3.22261904761905","0","3.16447368421053"
"E6","treatY","1.71992481203008","3.30769230769231","1.91692307692308"
"E7","treatY","0.674319727891156","0.861195542046606","1.02359108781127"
